609.6, 597.329956054688
1701.80450312686, 68.6890411376953, 295.9435, 295.6104, 295.4699, 295.18, 294.9813, 294.6976, 294.1337, 294.0462, 294.1816, 294.128, 294.4006, 294.9714, 295.4892, 295.3246, 295.1529, 294.9986, 295.3184, 295.4142, 295.4427, 295.7058, 295.8626, 296.1139, 296.1706, 296.1226, 296.2417, 296.4385, 296.3951, 296.1042, 295.2471, 295.1591, 294.9316, 294.7476, 295.0948, 295.3787, 295.3278, 295.181, 294.8772, 294.6157, 294.4324, 293.7129, 294.4144, 294.6725, 294.6925, 295.1143, 295.3462, 295.6099, 295.7741, 296.1941, 296.2519, 296.433, 296.6574, 296.7398, 296.631, 296.4568
1701.80550069626, 68.6890716552734, 295.9485, 295.6098, 295.4708, 295.1819, 294.9837, 294.6944, 294.1335, 294.05, 294.1825, 294.1284, 294.4009, 294.9737, 295.491, 295.325, 295.1517, 295.0009, 295.3177, 295.4136, 295.4421, 295.7057, 295.8635, 296.1138, 296.1715, 296.1241, 296.2432, 296.4415, 296.3967, 296.1058, 295.2496, 295.1606, 294.9352, 294.7502, 295.0974, 295.3818, 295.3289, 295.1812, 294.8779, 294.6158, 294.4326, 293.7135, 294.416, 294.6722, 294.6927, 295.1139, 295.3448, 295.6111, 295.7737, 296.1953, 296.2515, 296.4336, 296.6569, 296.7418, 296.633, 296.4593
1701.80649871462, 68.6891021728516, 295.9489, 295.6118, 295.4728, 295.1823, 294.9846, 294.6928, 294.1329, 294.0499, 294.1878, 294.1302, 294.4032, 294.9741, 295.4908, 295.3278, 295.153, 295.0057, 295.3185, 295.4154, 295.4399, 295.7036, 295.8644, 296.1136, 296.1694, 296.124, 296.2456, 296.4415, 296.3966, 296.1053, 295.2511, 295.1622, 294.9367, 294.7527, 295.1, 295.3855, 295.33, 295.1818, 294.879, 294.6175, 294.4312, 293.7117, 294.4177, 294.6709, 294.6929, 295.1136, 295.3445, 295.6122, 295.7759, 296.1974, 296.2526, 296.4356, 296.657, 296.7434, 296.6325, 296.4623
1701.8074974229, 68.6891326904297, 295.9464, 295.6107, 295.4752, 295.1862, 294.981, 294.6957, 294.1332, 294.0527, 294.1936, 294.13, 294.403, 294.9733, 295.4941, 295.3295, 295.1548, 295.005, 295.3178, 295.4147, 295.4372, 295.6999, 295.8632, 296.1125, 296.1662, 296.1234, 296.2455, 296.4419, 296.3966, 296.1068, 295.2537, 295.1647, 294.9358, 294.7513, 295.1031, 295.3891, 295.3302, 295.186, 294.8807, 294.6193, 294.431, 293.7125, 294.4195, 294.6701, 294.6951, 295.1114, 295.3437, 295.6119, 295.7781, 296.1976, 296.2508, 296.4373, 296.6576, 296.742, 296.6325, 296.4618
1701.80849595091, 68.6891632080078, 295.9435, 295.6108, 295.4762, 295.1862, 294.9804, 294.6956, 294.1351, 294.054, 294.1959, 294.1297, 294.4032, 294.9745, 295.4938, 295.3287, 295.153, 295.0042, 295.318, 295.4149, 295.4364, 295.6976, 295.8614, 296.1113, 296.168, 296.1227, 296.2439, 296.4433, 296.3955, 296.1082, 295.2552, 295.1648, 294.9374, 294.7495, 295.1058, 295.3933, 295.3289, 295.1888, 294.8795, 294.6185, 294.4312, 293.7113, 294.4208, 294.6674, 294.6954, 295.1107, 295.343, 295.6127, 295.7794, 296.1968, 296.2465, 296.4385, 296.6593, 296.7431, 296.6352, 296.4619
1701.80949428439, 68.6892013549805, 295.9435, 295.6113, 295.4767, 295.1896, 294.9838, 294.696, 294.1354, 294.0534, 294.1972, 294.132, 294.4035, 294.9763, 295.494, 295.3289, 295.1532, 295.0049, 295.3192, 295.4177, 295.4362, 295.6964, 295.8607, 296.1106, 296.1714, 296.1216, 296.2443, 296.4407, 296.3945, 296.1117, 295.2571, 295.1658, 294.9369, 294.7495, 295.1069, 295.3954, 295.3281, 295.1914, 294.8787, 294.6182, 294.4315, 293.708, 294.4225, 294.6662, 294.6967, 295.1119, 295.3433, 295.6135, 295.7806, 296.196, 296.2432, 296.4392, 296.6609, 296.7437, 296.6373, 296.4635
1701.81049254673, 68.6892700195313, 295.9431, 295.6123, 295.4787, 295.1891, 294.9843, 294.6959, 294.1333, 294.0538, 294.1981, 294.1349, 294.4103, 294.9771, 295.4968, 295.3297, 295.1525, 295.0057, 295.319, 295.4179, 295.436, 295.6946, 295.861, 296.1084, 296.1687, 296.1214, 296.2432, 296.4396, 296.3939, 296.1142, 295.2586, 295.1698, 294.9399, 294.7496, 295.11, 295.399, 295.3257, 295.1911, 294.8808, 294.6164, 294.4327, 293.7062, 294.4238, 294.6644, 294.6964, 295.1131, 295.3415, 295.6122, 295.7798, 296.1962, 296.2439, 296.4403, 296.6591, 296.7449, 296.6389, 296.469
1701.81149115425, 68.689338684082, 295.9452, 295.6144, 295.4798, 295.1906, 294.9823, 294.6969, 294.1358, 294.0557, 294.1995, 294.1333, 294.4147, 294.9804, 295.4982, 295.3315, 295.1543, 295.0074, 295.3192, 295.4172, 295.4362, 295.6934, 295.8638, 296.1096, 296.165, 296.1227, 296.2415, 296.438, 296.3947, 296.118, 295.2595, 295.1692, 294.9439, 294.746, 295.1105, 295.4026, 295.3257, 295.1921, 294.8804, 294.618, 294.4323, 293.7044, 294.426, 294.6656, 294.6971, 295.1119, 295.3402, 295.6104, 295.7801, 296.1964, 296.2446, 296.4441, 296.6593, 296.7441, 296.6395, 296.4717
1701.81248973004, 68.6893997192383, 295.9479, 295.6131, 295.4779, 295.1933, 294.9844, 294.698, 294.1364, 294.0587, 294.2025, 294.1352, 294.4146, 294.9843, 295.503, 295.3339, 295.1541, 295.0062, 295.322, 295.416, 295.435, 295.6946, 295.866, 296.1099, 296.1627, 296.1205, 296.2407, 296.4377, 296.3955, 296.1208, 295.2593, 295.1715, 294.9453, 294.743, 295.1094, 295.404, 295.3272, 295.1942, 294.8795, 294.6186, 294.4314, 293.7015, 294.4261, 294.6638, 294.6989, 295.1126, 295.3405, 295.6122, 295.7803, 296.1952, 296.2439, 296.4483, 296.6601, 296.7438, 296.6403, 296.4719
1701.81348820224, 68.6894683837891, 295.9522, 295.6128, 295.4796, 295.1944, 294.9861, 294.7001, 294.1379, 294.0598, 294.2045, 294.1397, 294.4131, 294.9853, 295.5059, 295.3377, 295.1554, 295.006, 295.3213, 295.4167, 295.4382, 295.6914, 295.8667, 296.1061, 296.1659, 296.1191, 296.2399, 296.4409, 296.3947, 296.1236, 295.2601, 295.1729, 294.9441, 294.7448, 295.1103, 295.4064, 295.3282, 295.1977, 294.879, 294.6192, 294.4305, 293.6976, 294.4283, 294.6615, 294.6996, 295.1128, 295.3397, 295.6115, 295.7796, 296.194, 296.2422, 296.4501, 296.6603, 296.7431, 296.6385, 296.4742
1701.81448667592, 68.6895294189453, 295.9554, 295.6125, 295.4788, 295.1936, 294.9867, 294.7002, 294.1356, 294.0588, 294.2055, 294.1392, 294.413, 294.9867, 295.5088, 295.3396, 295.1552, 295.0084, 295.3216, 295.4174, 295.437, 295.6876, 295.8669, 296.1033, 296.1676, 296.1179, 296.2391, 296.4421, 296.394, 296.1248, 295.2624, 295.1746, 294.9454, 294.7476, 295.1136, 295.4088, 295.3276, 295.2011, 294.879, 294.6222, 294.4291, 293.6938, 294.4289, 294.6602, 294.7018, 295.112, 295.34, 295.6087, 295.7784, 296.1933, 296.2425, 296.4524, 296.6612, 296.7449, 296.6404, 296.478
1701.81548501984, 68.6895980834961, 295.9562, 295.6168, 295.48, 295.1968, 294.9889, 294.6998, 294.1346, 294.0594, 294.206, 294.1367, 294.413, 294.9861, 295.5121, 295.3364, 295.1555, 295.0066, 295.3198, 295.4182, 295.4321, 295.6902, 295.8661, 296.102, 296.1663, 296.1155, 296.2388, 296.4403, 296.3942, 296.1235, 295.2631, 295.1759, 294.9482, 294.748, 295.1155, 295.4128, 295.3256, 295.2036, 294.8786, 294.6233, 294.4287, 293.6924, 294.4321, 294.6604, 294.7025, 295.1108, 295.3418, 295.605, 295.7802, 296.1976, 296.2423, 296.4543, 296.6615, 296.7448, 296.6407, 296.4788
1701.81648295377, 68.6896667480469, 295.957, 295.6206, 295.4793, 295.198, 294.9895, 294.6974, 294.1367, 294.0609, 294.209, 294.1366, 294.4124, 294.9865, 295.509, 295.3362, 295.1543, 295.0038, 295.322, 295.4174, 295.4293, 295.6924, 295.8653, 296.1011, 296.1669, 296.1136, 296.2395, 296.4405, 296.3944, 296.1243, 295.2648, 295.1767, 294.9495, 294.7483, 295.1164, 295.4162, 295.327, 295.2066, 294.8786, 294.6234, 294.4278, 293.6901, 294.4348, 294.6611, 294.7047, 295.1116, 295.3426, 295.6048, 295.779, 296.201, 296.2422, 296.4541, 296.6628, 296.7446, 296.64, 296.4791
1701.81748144814, 68.6897506713867, 295.9578, 295.6243, 295.478, 295.1967, 294.9897, 294.6996, 294.1388, 294.06, 294.21, 294.1361, 294.4113, 294.9868, 295.5053, 295.337, 295.1551, 295.0031, 295.3228, 295.4171, 295.4275, 295.6876, 295.8644, 296.1013, 296.1691, 296.1133, 296.2366, 296.4382, 296.3951, 296.126, 295.2681, 295.1784, 294.9488, 294.7457, 295.1178, 295.4176, 295.323, 295.2071, 294.8771, 294.6249, 294.4279, 293.6847, 294.4365, 294.6618, 294.705, 295.1124, 295.3423, 295.6036, 295.7764, 296.2013, 296.242, 296.4539, 296.6617, 296.7444, 296.6413, 296.4764
